movie_id,kor_title,eng_title,release_date,rating_star,audiences,running_time,production,genre,country,rating_age,img_url,synopsis,star
19788142,"시체들의 새벽","Dawn Of The Dead",20200415,6.5,0,127,,"공포(호러),스릴러,SF",미국,15세이상관람가,https://t1.daumcdn.net/movie/44e5fb91bd38260cec2f1af1acee1d402d4e46bb,"어떤 병원체로 인해 수 많은 사람들이 좀비(Zombie)가 되어 뇌만 죽은 채 의식없이 거리를 방황한다. <br>이들은 오직 살아있는 사람들을 먹기 위해 달려들고, 좀비에게 물리게 되면 그 사람도 같은 상태가 된다. <br>이로 인해 좀비들은 점차 늘어나고 세상은 온통 무질서의 마비 상태가 된다. <br>이때 네 사람이 헬기로 어떤 한적한 곳의 백화점에 피신하게 되고 좀비들로부터 포위되는데...<br>",0
19838068,해탄적일천,"That Day, on the Beach",20220106,6.5,0,166,,드라마,대만,12세이상관람가,https://img.extmovie.com/files/attach/images/29365178/350/726/072/398be648b71384d5ed5003b67e4e7fb0.jpeg,"정보가 없습니다.",0
19950012,"죽어도 좋은 경험: 천사여 악녀가 되라","An Experience to Die For",20210715,7.1,0,98,유성영화(주),"드라마,미스터리",한국,연소자관람불가,https://img.theqoo.net/img/NEnyM.jpg,"정보가 없습니다.",0
19968227,"이마 베프","Irma Vep",20230201,6.5,0,98,,"코미디,드라마",프랑스,15세이상관람가,https://t1.daumcdn.net/movie/38376633b4a5fdb63fa54187e323fa062fdcf368,"우리가 드디어 목격할 단 하나의 순수한 시네마적 축복!<br><br>점차 쇠락해가는 프랑스 영화 감독 ‘르네 비달’은<br>고전 명작 <뱀파이어>를 리메이크하려는 계획을 세우고 <br>홍콩 여배우 ‘장만옥’을 뱀파이어 집단의 우두머리 ‘이마 베프’역으로 캐스팅한다. <br><br>그러나 파리에 도착한 그녀를 기다리는 건<br>창작의 활기가 사라진 썰렁한 현장과 불편한 의상,<br>그리고 지친 기색을 감추지 않는 감독뿐. <br><br>결국 막다른 골목에 놓인 <이마 베프>는<br>완성을 눈 앞에 두고 길을 잃게 되는데…<br>",0
19978805,큐어,Cure,20220706,6.4,0,111,,공포(호러),일본,15세관람가,https://img.extmovie.com/files/attach/images/29365178/162/152/084/f1784e2f6b7e889c31dca7a2b6ba4895.jpeg,"누구도 예상하지 못한 짜릿한 결말!  과거의 기억을 삭제당한 채 거대한 미로 속에 감금된 소년들의 생존과 탈출을 그린 「메이즈 러너 시리즈」 제3권 『데스 큐어』. 출간과 동시에 할리우드의 뜨거운 러브콜을 받았고 2014년 동명의 영화로 개봉되어 전 세계적인 성공을 거둔 《메이즈 러너》 시리즈의 완결편이다. 정체를 알 수 없는 ‘창조자’에 의해 실험실의 쥐처럼 감금당한 채 실험대상이 되어버린 소년들의 의문과 갈등, 그리고 살아남기 위한 분투를 폭발적인 액션과 서스펜스가 가미된 방대한 스케일로 풀어낸 시리즈의 완결편에서는 소년들을 의문의 실험 속에 몰아넣었던 ‘사악’의 존재가 차츰 드러나며 퍼즐이 맞춰지고, 삭제되었던 주인공 토머스의 기억이 돌아오면서 예상치 못한 결말을 향해 급물살을 타기 시작한다.   「메이즈 러너 시리즈」는 충격적인 미래를 배경으로 도덕적 딜레마와 생존의 문제를 생각하게 만드는 작품이다. 작품의 배경이 되는 태양 플레어가 전 지구를 집어삼킨 황폐한 세계는 얼핏 허무맹랑해 보이지만 태양 흑점 주위에서 실제로 일어나는 폭발 현상을 말한다. 이 현상이 지구에까지 영향을 미치면 자기폭풍이나 통신장애를 유발하고, 극지방에 오로라를 일으킨다. 소설에서는 이런 플레어보다 더욱 강력한 슈퍼플레어가 발생하여 지구에 직접적인 영향을 미치면 오존층이 파괴되고 자외선이 직접적으로 내리쬐면서 인간은 물론 모든 생물이 까맣게 타버리고 만다는 설정을 통해 과연 누가 진정한 선이고 악이며, 누가 살아남을 수 있을지, 누구도 예상하지 못한 결말로 독자를 이끈다.",0
20021031,남색대문,"Blue Gate Crossing",20210818,6.1,0,83,,"드라마,멜로/로맨스",대만,12세이상관람가,https://t1.daumcdn.net/movie/17149b5f9a248e4e6e0fe88b5cd2fe99ecc8e2a1,"여름마다 떠오를 청춘 영화의 클래식 <br>단짝 친구 ‘위에전’에게 사랑을 느끼는 ‘커로우’ <br>같은 학교 남학생 ‘시하오’를 짝사랑하는 ‘위에전’ <br>그리고 ‘커로우’의 비밀을 알지만 사랑을 멈출 수 없는 ‘시하오’ <br><br>“이 여름이 지나고 나면, 내 마음이 선명해질까?”<br>누군가를 좋아하는 감정에 어쩔 줄 몰랐던 열일곱<br>가슴 아린 짝사랑과 설레는 첫사랑 사이에서<br>한 여름의 성장통을 지나는 세 청춘의 이야기<br><br>대만 청춘 영화의 마스터피스 ‘남색대문’<br>",0
20058559,리볼버,Revolver,20220818,6.5,0,104,,"범죄,드라마",영국,15세이상관람가,http://imgnews.naver.net/image/5575/2022/08/02/0000304555_001_20220802113602671.jpg,"“신은 인간을 창조했지만,  새뮤얼 콜트는 인간을 평등하게 만들었다.”  서부 개척 시대의 주인공이자 미국 산업 혁명의 기수, 그리고 미국 총기 산업의 상징인 콜트의 모든 것을 담았다!  콜트는 리볼버를 창조한 동시에 리볼버의 대명사가 되어 콜트라는 이름을 역사에 남겼다. 하지만 정작 새뮤얼 콜트라는 인물은 여전히 베일에 싸여 있다. 그는 당시 미국 10대 부호이자 미국 산업 혁명의 기수였고 서부 개척 시대의 주인공임에도 말이다. 〈뉴욕타임스〉 기자이자 논픽션 베스트셀러 작가인 짐 라센버거는 철저한 연구 조사를 통해 새뮤얼 콜트의 진짜 모습을 그려낸다. 흥미진진한 탐사 보도를 읽는 듯한 이 책은 리볼버의 탄생부터 콜트 무기 공장의 번성을 남북 전쟁, 미국 산업 혁명, 골드러시 등 굵직한 역사적 사건들을 배경으로 풀어 놓는다. 총기 마니아는 물론 미국사에 관심 있는 사람들은 콜트를 다시 보게 될 것이다. 게다가 서스펜스를 동반한 일화들이 끊임없이 몰아치기에 논픽션으로서의 재미도 훌륭하다.",0
20061242,"겨울 이야기","Winter Story",20230118,6.5,0,83,신프로덕션,드라마,한국,전체관람가,http://imgnews.naver.net/image/5339/2016/01/02/2015122912321853_99_20160102101907.jpg,"윌리엄 셰익스피어의 희곡 『겨울 이야기』. 셰익스피어 말기 로맨스 극 또는 낭만적 희비극으로 분류되는 작품이다. 극의 전반부에서 비극적으로 흐르던 분위가가 한 세대가 지난 이후로 설정된 후반부에서 화해와 용서라는 대주제로 행복한 결말을 맞게 된다는 공통점을 갖고 있다.",0
20078386,블라인드,Blind,20210114,6.5,0,102,,"드라마,멜로/로맨스",네덜란드,15세이상관람가,https://t1.daumcdn.net/movie/e123da47fd2685b86f79c280032a1a35d7508877,"“내 사랑 나를 기억해줘. 네 손끝, 네 귓가에 남은 나를...” <br><br>앞을 보지 못하는 ‘루벤’. 후천적으로 시력을 잃고 짐승처럼 난폭해진 그를 위해 어머니는 책을 읽어주는 사람을 고용하지만 다들 오래가지 못해 그만둔다. <br>새로운 낭독자로 온 ‘마리’가 첫만남에서부터 루벤을 제압한다. <br>마리는 어릴 적 학대로 얼굴과 온몸에 가득한 흉측한 상처와 남들과 다른 모습에 사람들의 시선을 피해 다니지만 볼 수 없는 루벤 앞에서만은 자신을 드러낸다. <br>루벤은 [눈의 여왕]을 읽어주는 마리의 기품 있는 목소리와 단호한 행동에 관심을 갖고, 마리를 아주 아름다운 모습일 거라 상상하며 사랑에 빠진다. 누군가에게 사랑 받는 것이 처음인 마리 역시 낯선 이 감정이 사랑임을 깨닫고 마음을 연다. <br>하지만 루벤이 수술로 눈을 치료할 수 있게 되면서 마리는 자신을 보고 실망할 것이 두려워 그의 곁을 떠난다.<br>이제 모든 것을 볼 수 있게 된 루벤은 사라진 마리를 찾아 방황하는데…<br>",0
20078605,낙엽귀근,"Getting Home",20200924,9.2,0,101,,코미디,중국,15세이상관람가,https://t1.daumcdn.net/movie/b351942f02d61b45df54e76c4f4703334e2e0204,"함께 일하던 절친한 친구가 갑작스런 죽음을 맞자 <br>사내는 고향의 가족 곁에 묻히게 해주겠다는 <br>살아생전 약속을 지키기 위해 시체를 짊어지고 먼 길을 떠난다.<br><br>시체를 태운 버스 안에서 만난 강도.<br>사랑하는 여인에게 뒤통수를 맞은 사내.<br>5000m 산을 등반하며 자신과의 싸움을 해가는 남자.<br>보일러 사고를 한쪽 얼굴을 잃어버린 여자.<br>살아 있으면서 자신의 장례식을 지켜보는 노인까지.<br><br>죽은 친구를 업고 가는 기막힌 동행길.<br>사내는 세상에서 가장 특별한 인연들을 길 위에서 만나는데…<br>",0
20078795,"쿵푸 허슬: 무적 파이터","Kung Fu Fighter",20220504,7.1,0,96,,"액션,코미디",홍콩,15세이상관람가,http://t1.daumcdn.net/cfile/18247D184C58B85A76,"1940년 폭력이 지배하던 상해.<br>자신의 몸에 숨겨진 비밀과 아버지를 찾기 위해 상해로 온 주인공이<br>상해의 실세인 이사장과 도신의 대립에 끼어들게 되면서 점점 꼬여만 간다.<br>",0
20078865,"함께 있을 수 있다면","Hunting and Gathering",20201224,6.5,0,96,,"멜로/로맨스,드라마",프랑스,12세이상관람가,https://t1.daumcdn.net/movie/35bb67d32d34a3c0ceeb451d675133f823baafdd,"안나 가발다가 말하는 인생과 사랑 | ‘사랑 편’ <br><br>사랑에 빠질까 봐 두려운 우리!<br> 함께 있어서 좋은 걸까, 아니면 같은 마음을 가지고 있는 걸까?  <br><br>화가 지망생이지만 환경미화원으로 생계를 유지하고 있는 ‘카미유’(오드리 토투).<br>적막한 도시 생활 속에서 같은 건물에 살고 있는 ‘필리베르’(로렝 스톡커)에게 친절을 베풀며 다가가고 둘은 친구가 된다.<br>그러던 어느 날 필리베르가 독감에 걸린 카미유를 간호하기 위해 자신의 집으로 데려오게 되면서 카미유와 필리베르, 그리고 그의 룸메이트인 까칠한 셰프 ‘프랑크’(기욤 까네), 이렇게 3 남녀의 뜻밖의 동거가 시작된다.<br>카미유와 그녀가 반갑지 않은 프랑크는 티격태격하면서 앙숙처럼 지냈지만, 낮에 박물관에서 일하는 필리베르가 집을 비우면서 저녁 근무를 하는 두 사람은 함께 있는 시간이 많아지게 된다.<br>서로에 대해 조금씩 알아가게 되면서 마음을 열게 되고, 점점 사랑과 우정 사이 묘한 로맨스 기류가 흐르게 되는데!<br>",0
20080850,공포분자,"The Terrorizers",20200917,6.5,0,108,,드라마,기타,15세이상관람가,https://img.extmovie.com/files/attach/images/135/763/580/059/26352710b4047f7bf3178828887aa8b0.jpg,"정보가 없습니다.",0
20088404,"옥스포드 살인사건","The Oxford Murders",20210721,6.9,0,108,,"범죄,스릴러",스페인,15세이상관람가,https://t1.daumcdn.net/movie/d380597b7b2ef535edec9d89d34a21cc5bab4ab2,"옥스포드 대학 인근의 호화 저택에서 어느 날, 저명한 암호해독가가 살해당한다. <br>암호해독가의 절친한 친구였던 수학자 아서 셀덤 교수(존 허트)와 이 곳에서 하숙을 하던 대학원생 마틴(일라이저 우드)이 현장을 최초로 발견하고, 곧 이 사건이 단순한 살인이 아님을 확신한다.<br>그날 이후, 셀덤 교수에게 의문의 기호가 적힌 편지가 배달되고 다음날에는 반드시 기이한 살인 사건이 일어나 옥스포드 대학 일대가 공포에 휩싸이는데…<br>",0
20088465,"더 프레지던트",W.,20211111,6.5,0,129,,드라마,미국,15세이상관람가,http://imgnews.naver.net/image/5025/2021/10/14/0000505762_001_20211014163005972.jpg,"장대수 퓨전 장편소설『더 프레지던트』제1권. 전역한 날 아버지의 빚 때무에 사채업자들에게 끌려간 이강철. 빚을 상환하고 사업 자금을 마련하기 위해 중국 고분을 도굴할 거창한 계획을 세우고 전국 오지를 투어하며 고물을 수집하여 만든 자금으로 중국 현지답사까지 마치지만 때마침 터진 중국 공안의 '도굴범과의 전쟁'! 감정 알바를 하며 무거운 마음으로 현지 상황에 귀를 기울이던 중 적선하는 마음으로 샀던 미지의 물건으로 신비한 능력을 얻고 비장한 마음으로 중국해 비행기에 몸을 싣는데…… 이 시대 청년들의 꿈의 종결자 이강철, 목숨을 저당 잡힌 그의 파란만장한 한탕이 시작된다!",0
20101177,"은하철도 999 - 극장판","Galaxy Express 999",20221005,8.5,0,128,,애니메이션,일본,12세이상관람가,http://imgnews.naver.net/image/469/2023/02/20/0000724430_001_20230221061131056.jpg,"잡지 연재 컬러페이지 재현 호화 양장판!! + 전10권 수납 박스 세트 동시 발매!!  '기계 육체'를 사지 못하는 평범한 인간들이 유산계급인 기계인간의 지배를 받으며 슬럼가에서 힘겹게 살아가는 시대. ?  '기계 백작'의 인간 사냥으로 사랑하는 엄마를 잃은 테츠로는 수수께끼의 미녀 메텔의 제안을 따라 '기계 육체'를 얻기 위해 '999호'에 올라타 길고 긴 여행에 나서는데……  ?불후의 일대 서사시의 막이 지금 열린다.",0
20112775,"자전거 도둑","Bicycle Thieves",20230426,9.4,0,88,,드라마,이탈리아,12세이상관람가,https://image.aladin.co.kr/product/11286/86/cover500/scm4998685360072.jpg,"살아 있는 단편소설 읽기를 열어주는「물음표로 찾아가는 한국단편소설」 제12권 『선생님과 함께 읽는 자전거 도둑』.  인물, 사건, 배경, 주제 등 작품과 직접 관련되는 내용은 물론 작가, 독자, 시대상을 살펴볼 수 있는 내용을 더해 깊게 읽을 수 있도록 안내한다. 자전거 도둑을 읽고 변화되어가는 사회의 모습이 소설 속에 어떻게 반영되어 있는지 생각해 볼 있다.",0
20113252,톰보이,Tomboy,20200514,8.5,0,81,,드라마,프랑스,12세이상관람가,http://post.phinf.naver.net/MjAyMDA1MDlfMTY3/MDAxNTg5MDExNTMzNTY0.SdD8sLHCZVIWV0dmhdeLk5AkLTtb8A6iz3MXQvzPsuMg.8d3BrtyRRQfoFOqqLV7VU9fSHK7Zd-7P0RRjN88nF7gg.JPEG/IxW7p25iDoutZqWd6RjZaW7sb7sY.jpg,"젠더 정체성의 혼란을 겪는 아이의  진지하고 유쾌하며 가슴 뭉클한 성장기  사회가 정해 놓은 성 역할에 대해 깊이 고민하게 만드는 흥미진진한 책! - 커커스 리뷰  젠더, 우정, 괴롭힘, 성장, 펑크록, 그리고 자신에게 딱 맞는 옷차림이 가진 힘에 대하여!  리즈 프린스는 어릴 때부터 여성스러운 소녀가 아니었습니다. 또래 이웃 소녀들처럼 분홍색 발레 치마를 입거나 예쁜 공주 놀이를 하지 않았습니다. 그녀는 치마를 포함해 ‘여성스러운’ 모든 것들을 거부했습니다. 그렇다고 완전히 남자에 속하는 것도 아니었어요. 리즈는 그 중간 어딘가에 있었습니다. 하지만 중학교, 고등학교, 부모님, 우정, 로맨스에 이리저리 치이다 보니, 그 ‘중간’이라는 게 확실히 쉬운 곳이 아니라는 걸 깨닫게 되었죠.   《톰보이》는 리즈가 자신이 속한 곳을 찾기 위해 고군분투하는 이야기를 담고 있습니다. 여성 혐오를 가질 만큼 ‘여자처럼’ 보이는 것이라면 무엇이든 피하고, 젠더 경계를 거부하면서도 동시에 자기도 모르게 성 고정관념을 수용하고 있었던 소녀는 정체성의 혼란과 함께 학교에서는 따돌림과 괴롭힘의 대상이 됩니다. 그러나 자신의 존재를 존중해주고 재능을 일깨워 준 엄마 친구와 새로 전학 간 대안학교의 친구들 덕분에 리즈는 톰보이로서의 삶을 한결 편안하게 선택할 수 있게 됩니다.  다수의 수상 경력을 지닌 작가이자 아티스트인 리즈 프린스가 자신의 어린 시절을 그린 이 이야기는, ‘여자가 된다는 것’이 어떤 의미인지에 대해 유머 있고 솔직하며 신랄하게 탐색하고 있습니다.  ★★★ 《톰보이》의 수상 내역 2014 - 커커스 리뷰 선정 2014년 ‘최고의 책’ 2014 - 포어워드 리뷰 선정 2014년 미국 도서관 협회(INDIEFAB) ‘올해의 책’   2015 - 2015년 독립출판인상 금상 2015 - ALA 레인보우 북 리스트 2015 - 2015년 아멜리아 블루머 프로젝트 탑 10  2015 - 텍사스 도서관 협회(TLA)의 매버릭 그래픽 노블 추천 도서  2015 - 청소년 도서관 서비스 협회(YALSA)가 추천한 ‘십 대를 위한 위대한 그래픽 노블’ 2015 - 청소년 도서관 서비스 협회(YALSA) 선정 ‘책 읽기를 꺼리는 어린이를 위한 추천 도서’",0
20124352,십계,"The Ten Commandments",20211202,9,0,88,,애니메이션,미국,전체관람가,http://imgnews.naver.net/image/5095/2018/11/17/0000446697_001_20181117224206853.jpg,"지옥 세계, 아귀 세계, 짐승 세계, 아수라 세계, 사람 세계, 천상 세계, 성문 세계, 연각 세계, 보살 세계, 부처 세계를 그림으로 형상화한 ‘십계도’는 쉽게 읽히는 종교 소설이다. 굳이 이 소설을 불교 소설이라 지칭하지 않고 종교 소설이라 하는 까닭은 용혈암 천정에 그려진 ‘십계도’가 불화이면서 천주교 ‘성화’로도 볼 수 있기 때문이다. 작가는 이 소설을 통하여 종교 그림으로 사람 마음에 촛불을 켜면 누구나 자신의 ‘십계도’를 볼 수 있다는 믿음을 주고 있다.",0
20124722,"피아니스트의 전설","The Legend Of 1900",20200101,9.2,0,120,,"드라마,판타지,뮤지컬",이탈리아,15세관람가,http://t1.daumcdn.net/movie/8fbd862d648a4068836a7a11e32f63c61576821531622,"“피아노를 봐. 건반은 시작과 끝이 있지.<br>그건 무섭지가 않아. 무서운 건 세상이야“<br><br>1900년, 유럽과 미국을 오가는 버지니아 호에서 태어나<br>평생을 바다 위에서 살아온 천재 피아니스트 ‘나인틴 헌드레드’.<br>유일한 친구인 트럼펫 연주자 ‘맥스’와 첫사랑이자 마지막 사랑 ‘퍼든’,<br>그의 소문을 듣고 찾아온 재즈 피아니스트를 만나며<br>조금씩 바다 밖 세상을 배워가던 그의 인생에 새로운 변화가 찾아오는데...<br>",0
20135304,"극장판 포켓몬스터DP: 기라티나와 하늘의 꽃다발 쉐이미","Pokemon the Movie: Giratina and the Sky Warrior",20220601,6.5,0,96,,애니메이션,일본,전체관람가,http://shop1.phinf.naver.net/20220513_181/1652409710508mBnsi_JPEG/53545538271293667_185569916.jpg,"극장판 포켓몬스터를 소설로 옮긴 『환영의 패왕 조로아크』. 포켓몬바커 월드컵을 관전하기 위해 크라운시티로 가고 있던 지우와 친구들. 도중에 동료를 찾고 있다는 포켓몬 조로아를 만나 함께 행동하게 된다. 그러나 크라운시티에서는 사건이 일어나고 있었다. 도대체 크라운시티에 무슨 일이 일어난 것일지…….",0
20142405,CCTV,CCTV,20210707,6.5,0,99,채널맥,공포(호러),한국,15세이상관람가,http://imgnews.naver.net/image/018/2021/06/18/0004961865_001_20210618175403822.jpg,"CCTV provides new insights from the latest research findings on different aspects of CCTV. This book is essential reading for businesses, local authorities, policy makers, security professionals, police and anyone who manages or works with CCTV.",0
20143441,"몬스터 싱어: 매직 인 파리","A Monster in Paris",20220526,6.5,0,89,,"애니메이션,뮤지컬,어드벤처",프랑스,전체관람가,http://shop1.phinf.naver.net/20220504_212/1651627158707RNxLf_JPEG/52763057394886707_932901944.jpg,"정보가 없습니다.",0
20156923,슈팅걸스,"Shooting Girls",20200506,6.5,0,97,새바엔터테인먼트,"드라마,가족",한국,12세이상관람가,http://imgnews.naver.net/image/5297/2020/05/01/2020050114151522_20200501171706572.jpg,"정보가 없습니다.",0
20158357,"카일리 블루스","Kaili Blues",20230524,7.2,0,110,,"드라마,미스터리",중국,12세이상관람가,https://img.extmovie.com/files/attach/images/135/577/869/090/3116468624cba1b89ce133a1d5cbbb8b.jpg,"정보가 없습니다.",0
20160743,"시 읽는 시간","Time to Read Poems",20210325,6.5,0,73,"생의 한가운데",다큐멘터리,한국,12세이상관람가,http://post.phinf.naver.net/MjAyMTAzMjNfMjcg/MDAxNjE2NDU5NzYyODQ3.xYzJWZCK1MInR28ExIFfefKkteoJTCc4PxwTWWVktPUg.vBsaPS8XzfeILwAgHp6Tc_7CcTS91WRt7g8NSyGF-Nwg.JPEG/IdrMIpqvUmVg3cuGXdpaCzeGXvAA.jpg,"백석 시에 대한 원전 비평을 성실히 수행해 온 백석 시 연구자 중앙대 이경수 교수가 백석 시의 근대성, 시 형식의 특성, 기행시편은 물론 분단 이후 백석의 동화시와 북한에서 쓴 시, 어석 연구 및 백석 시 전집에 대한 원전 비평까지 아우른 연구 성과를 한 권의 연구서로 출간했다. 2014년 출간된 『다시 읽는 백석 시』에서 백석 시의 어석 연구의 성과를 충실히 대조하고 백석 시 원본을 확정해 백석 시 전편에 대한 해설을 덧붙인 성과를 냈던 저자는 이번에 출간한 『백석 시를 읽는 시간』에 오랜 시간 읽어 온 백석 시에 대한 연구 성과를 충실히 담아냈다. 이 책을 통해 백석 시를 읽는 시간의 즐거움을 만끽할 수 있을 것이다.  제1부에는 분단 이전까지의 백석 시를 대상으로 그 특유의 미학과 형식적 특징을 밝히는 글들을 주로 실었다. 제2부에는 분단 이후 북에 머무르게 되면서 백석이 남긴 창작물들을 대상으로 쓴 논문들과 북한에서 쓴 시들까지 포함한 백석 시 전편을 대상으로 한 글들을 실었다. 제3부에는 백석 시 연구에 대한 메타적 성격의 연구와 1930년대 후반기 시사 속에서 백석과 이용악의 시를 비교한 글을 실었다. 「백석 시 전집 출간 및 어석 연구의 현황과 과제」는 2012년 백석의 탄생 100주년을 맞이하면서 쏟아져 나온 여러 권의 백석 시 전집을 검토하는 과정에서 쓰게 된 글이다",0
20161797,곡녀,,20220331,6.5,0,89,대성필름,"드라마,멜로/로맨스",한국,12세이상관람가,https://t1.daumcdn.net/movie/b42cf790edec5ac8578ab9792434ca94b3e50e9d,"북망산이 멀다더니, 저 건너가 북망이네! <br><br>조선팔도를 떠돌며 `상여소리`를 하던 남사당 여인 `산이` <br>하룻밤 지새우려 찾은 초가에서 홀아비 ‘필쇠’를 만나 <br>남 부러울 것 없는 결혼 생활을 이어간다.<br><br>어느 날 곡 과거시험에 대한 방이 붙고,<br>`산이`는 과거를 보기 위해 한양으로 향한다.<br><br>시험을 치러 간 `산이`는 어쩐지 소식 하나 없고,<br>`필쇠`는 하염 없이 그녀를 기다리다 <br>어린 딸의 손을 잡고 한양으로 향하는데…<br>",0
20168708,피닉스,Phoenix,20210722,8.9,0,98,,드라마,독일,12세이상관람가,http://imgnews.naver.net/image/5359/2019/05/08/0000312992_001_20190508090201749.jpg,"▶ 이 책은 원자력을 다룬 이론서입니다.",0
20169305,"해피 아워","Happy Hour",20211209,6.5,0,328,,드라마,일본,15세이상관람가,https://img.extmovie.com/files/attach/images/135/414/972/070/a9af327481fcb9aab907b67ca0e8f03f.jpg,"제71회 베를린국제영화제 심사위원 대상 &lt;우연과 상상&gt;(2021), 제74회 칸국제영화제 각본상, 제94회 아카데미 국제장편상 수상 &lt;드라이브 마이 카&gt;(2021)로 세계의 주목을 받고 있는 하마구치 류스케 감독의 연출론과 영화 &lt;해피 아워&gt; 각본 그리고 서브텍스트를 담은 모음집이다.    &lt;해피 아워&gt;는 일반인과 함께한 연기 워크숍에서 선발된 비전문 배우들이 총출연한 5시간 17분짜리 영화로, 제68회 로카르노영화제에서 주연배우 네 명이 공동여우주연상을 수상하고 각본특별언급을 받는 등 쾌거를 이뤘다.     이 책을 통해 독자들은 하마구치 류스케 감독이 자세히 풀어놓는 &lt;해피 아워&gt;의 제작 과정과 더불어, 카메라와 연기에 대한 그의 고찰이 담긴 연출론을 엿보는 것은 물론, 국내 최초로 공개하는 시나리오와 서브텍스트, 감독 코멘터리로 채워진 필모그래피, 영화평론가 정지혜의 평설까지 알차게 들여다볼 수 있다.",0
20169728,"알피니스트 - 어느 카메라맨의 고백 ",Alpinist,20201015,6.5,0,90,(주)민치앤필름,다큐멘터리,한국,12세이상관람가,http://imgnews.naver.net/image/003/2020/01/30/NISI20200130_0000470067_web_20200130152440_20200130152503217.jpg,"지구와 인류의 미래를 위한 녹색 성장 패러다임!  앨 고어가 제시하는 새로운 성장 패러다임『우리의 선택』. 노벨 평화상 수상자이자 미국의 제45대 부통령이었으며, 영향력 있는 환경운동가인 앨 고어가 녹색 산업을 중심으로 한 성장 모델을 제시한다. 뇌신경학, 경제, 정보 통신, 환경 등 다양한 학문 분야의 전문가들과 3년간 30여 차례에 걸친 치열한 토론과 연구를 바탕으로 하고 있다. 먼저 새로운 성장 모델이 될 신재생 에너지의 경제성과 발전 가능성을 짚어보고, 저탄소 경제 체제를 뒷받침할 국제적 합의와 각 국가가 취해야 할 녹색 정책을 제안한다. 특히 국가와 기업들의 전략 및 실제 사례를 풍부하게 소개하고 있다.",0
20173761,"犬견 : 버려진 아이들",,20201018,7.1,0,103,"바라봄엔터테인먼트	","범죄,스릴러",한국,15세이상관람가,https://t1.daumcdn.net/movie/e0dbe07248ab4496ac2d0d146dc51952f19b8f9e,"10년 전 서울 도심 한복판에서 10대 소녀가 살해되는 비극적인 사건이 벌어졌다. 해당 사건을 맡은 고태성 형사(박재홍)는 범인의 작은 실마리조차 찾아내지 못하고 결국 미제 사건으로 종결된다. 10년이 지난 어느날 또 다시 여고생이 납치되는 사건이 발생하자 고태성 형사는 본능적으로 범인을 찾아 나서는데..",0
20174681,"천사는 바이러스","Finding Angel",20210106,8.7,0,114,"전주 영상위원회",드라마,한국,15세이상관람가,http://imgnews.naver.net/image/5129/2020/11/24/1606183746_1567504_20201124111340047.jpg,"정보가 없습니다.",0
20175405,"뉴 뮤턴트","The New Mutants",20200910,6.5,0,93,,"액션,공포(호러),SF",미국,15세이상관람가,https://t1.daumcdn.net/movie/6bbf5e5639cb4e46e963cfc7886523823ec7502c,"돌연변이의 능력<br>선물인가 저주인가<br><br>십대의 돌연변이 레인(메이지 윌리암스 분)과 일리야나(안야 테일러조이 분), 샘(찰리 히튼 분), 로베르토(헨리 자가 분)는 비밀 시설에 수용되어 심리 상태를 감시 받는다.<br>이들이 사회에는 물론 스스로에게도 위험한 존재라고 생각하는 닥터 레예스(앨리스 브라가 분)는 이들에게 돌연변이 능력을 통제하는 방법을 가르쳐주고자 애쓴다.<br><br>어느 날, 대재앙이 덮친 마을에서 혼자 살아남은 대니(블루 헌트 분)가 이곳에 들어오며 끔찍한 일들이 벌어지기 시작하고,<br> 자신들의 힘을 두려워하고 다룰 줄 몰랐던 십대 돌연변이들은 믿기지 않는 경험을 하며 자신들의 능력을 각성하기 시작하는데…<br>",0
20176068,"나를 만나는 길","Walk with Me",20220512,6.5,0,93,,다큐멘터리,영국,전체관람가,http://post.phinf.naver.net/MjAyMjA0MTVfNyAg/MDAxNjUwMDA3MjYwMzc2.r6TF37DBzQ-Q2NPMPL3LIyCLYUuzuG1kPFA7_aq07K8g.HuVWIuDQTuQTWMktbCY7mU6QrPBdo1HOhqJ052FqAusg.JPEG/IFq3bQ5bIbOdOmg0oryzbWoFFMQE.jpg,"'자연', '여행', '의사의 길'이라는 주제어로 실제 다녀온 국내외 지역에서 보고 듣고 느낀 점을 기록한 토당과 에스터의 글을 실은 책이다. 사람 공부, 자연 공부를 하면서 사유하고 추지하는 공부를 해오는 과정에서 자기를 가장 자유롭게 하면서 여러 가지 생각이 일어나게 하고 그것을 정리하는 공부는 여행이 제격이라 말하고 있다.     본서는 지은이가 실트로드, 시안, 티베트, 베이징을 여행하는 동안 참나를 만나는 길로 읽는이로 하여금 뭐가 가슴뭉클한 감정이 일게한다. 진정한 나를 찾는 길을 지은이는 여행을 통해서 공부하는 마음으로 행동으로 옮기고 있다.",0
